DATE_TIME,TOTAL_YIELD
16-05-2020 13.30,7049360.143
16-05-2020 13.30,6793477
16-05-2020 13.30,7018757
16-05-2020 13.30,6350185.857
16-05-2020 13.30,7126554.143
16-05-2020 13.45,6269925.5
16-05-2020 13.45,6194804.143
16-05-2020 13.45,6998912.571
16-05-2020 13.45,7613792.5
16-05-2020 13.45,7170203.75
16-05-2020 13.45,7217585
16-05-2020 13.45,7039682
16-05-2020 13.45,7190958.625
16-05-2020 13.45,6533336
16-05-2020 13.45,7108986.5
16-05-2020 13.45,6282640.429
16-05-2020 13.45,6326997.75
16-05-2020 13.45,7189050.125
16-05-2020 13.45,6196040
16-05-2020 13.45,7179869.5
16-05-2020 13.45,7122320
16-05-2020 13.45,7027832.5
16-05-2020 13.45,7049534.125
16-05-2020 13.45,6793677.375
16-05-2020 13.45,7018960.75
16-05-2020 13.45,6350363
16-05-2020 13.45,7126735.625
16-05-2020 14.00,6270100.286
16-05-2020 14.00,6194958
16-05-2020 14.00,6999062.625
16-05-2020 14.00,7613950
16-05-2020 14.00,7170390
16-05-2020 14.00,7217748.429
16-05-2020 14.00,7039829.875
16-05-2020 14.00,7191125.857
16-05-2020 14.00,6533518.625
16-05-2020 14.00,7109146.571
16-05-2020 14.00,6282793.75
16-05-2020 14.00,6327153.714
16-05-2020 14.00,7189218.714
16-05-2020 14.00,6196219.75
16-05-2020 14.00,7180025.286
16-05-2020 14.00,7122477.857
16-05-2020 14.00,7028006.286
16-05-2020 14.00,7049703.714
16-05-2020 14.00,6793868.286
16-05-2020 14.00,7019156.857
16-05-2020 14.00,6350522.286
16-05-2020 14.00,7126913.571
16-05-2020 14.15,6270260.5
16-05-2020 14.15,6195145.714
16-05-2020 14.15,6999249.286
16-05-2020 14.15,7614111.429
16-05-2020 14.15,7170562
16-05-2020 14.15,7217912.571
16-05-2020 14.15,7040008.143
16-05-2020 14.15,7191299.375
16-05-2020 14.15,6533695.571
16-05-2020 14.15,7109322.875
16-05-2020 14.15,6282982.286
16-05-2020 14.15,6327313.5
16-05-2020 14.15,7189401.875
16-05-2020 14.15,6196391.143
16-05-2020 14.15,7180215.25
16-05-2020 14.15,7122668.75
16-05-2020 14.15,7028178.875
16-05-2020 14.15,7049891.25
16-05-2020 14.15,6794036.75
16-05-2020 14.15,7019320.75
16-05-2020 14.15,6350708.75
16-05-2020 14.15,7127093.625
16-05-2020 14.30,6270449
16-05-2020 14.30,6195355.75
16-05-2020 14.30,6999457.75
16-05-2020 14.30,7614319.625
16-05-2020 14.30,7170769.143
16-05-2020 14.30,7218127.375
16-05-2020 14.30,7040213.875
16-05-2020 14.30,7191508.571
16-05-2020 14.30,6533903.625
16-05-2020 14.30,7109531.714
16-05-2020 14.30,6283194
16-05-2020 14.30,6327503.857
16-05-2020 14.30,7189614.571
16-05-2020 14.30,6196593.25
16-05-2020 14.30,7180426
16-05-2020 14.30,7122877.714
16-05-2020 14.30,7028385.571
16-05-2020 14.30,7050102.429
16-05-2020 14.30,6794236.714
16-05-2020 14.30,7019515.571
16-05-2020 14.30,6350920.857
16-05-2020 14.30,7127302.286
16-05-2020 14.45,6270618.625
16-05-2020 14.45,6195534.714
16-05-2020 14.45,6999636.286
16-05-2020 14.45,7614498.143
16-05-2020 14.45,7170941.571
16-05-2020 14.45,7218311.857
16-05-2020 14.45,7040391
16-05-2020 14.45,7191680.286
16-05-2020 14.45,6534087.571
16-05-2020 14.45,7109701.429
16-05-2020 14.45,6283374.286
16-05-2020 14.45,6327671.125
16-05-2020 14.45,7189794.875
16-05-2020 14.45,6196772.571
16-05-2020 14.45,7180609
16-05-2020 14.45,7123055.25
16-05-2020 14.45,7028554.429
16-05-2020 14.45,7050287.25
16-05-2020 14.45,6794418.25
16-05-2020 14.45,7019694.75
16-05-2020 14.45,6351099.75
16-05-2020 14.45,7127482.125
16-05-2020 15.00,6270786.857
16-05-2020 15.00,6195696.714
16-05-2020 15.00,6999806.5
16-05-2020 15.00,7614670.125
16-05-2020 15.00,7171130
16-05-2020 15.00,7218491
16-05-2020 15.00,7040561
16-05-2020 15.00,7191858.125
16-05-2020 15.00,6534269.25
16-05-2020 15.00,7109873.25
16-05-2020 15.00,6283538.571
16-05-2020 15.00,6327836.714
16-05-2020 15.00,7189972
16-05-2020 15.00,6196949.25
16-05-2020 15.00,7180776.286
16-05-2020 15.00,7123223
16-05-2020 15.00,7028738.25
16-05-2020 15.00,7050460.857
16-05-2020 15.00,6794598.857
16-05-2020 15.00,7019874.286
16-05-2020 15.00,6351271.286
16-05-2020 15.00,7127660.429
16-05-2020 15.15,6270942.125
16-05-2020 15.15,6195866.875
16-05-2020 15.15,6999973.143
16-05-2020 15.15,7614833.286
16-05-2020 15.15,7171301.143
16-05-2020 15.15,7218658.286
16-05-2020 15.15,7040723.857
16-05-2020 15.15,7192025.143
16-05-2020 15.15,6534436.571
16-05-2020 15.15,7110038.714
16-05-2020 15.15,6283709.5
16-05-2020 15.15,6327989.5
16-05-2020 15.15,7190139.375
16-05-2020 15.15,6197113.143
16-05-2020 15.15,7180942.5
16-05-2020 15.15,7123389.25
16-05-2020 15.15,7028905.857
16-05-2020 15.15,7050628.75
16-05-2020 15.15,6794757.714
16-05-2020 15.15,7020032.429
16-05-2020 15.15,6351438.25
16-05-2020 15.15,7127827.75
16-05-2020 15.30,6271070.571
16-05-2020 15.30,6196005.143
16-05-2020 15.30,7000104.429
16-05-2020 15.30,7614965.75
16-05-2020 15.30,7171435
16-05-2020 15.30,7218794
16-05-2020 15.30,7040853.143
16-05-2020 15.30,7192157.5
16-05-2020 15.30,6534570.375
16-05-2020 15.30,7110172.125
16-05-2020 15.30,6283848.857
16-05-2020 15.30,6328116.714
16-05-2020 15.30,7190274
16-05-2020 15.30,6197243
16-05-2020 15.30,7181077.857
16-05-2020 15.30,7123524.857
16-05-2020 15.30,7029038.125
16-05-2020 15.30,7050763
16-05-2020 15.30,6794892.625
16-05-2020 15.30,7020165
16-05-2020 15.30,6351573.143
16-05-2020 15.30,7127961.429
16-05-2020 15.45,6271171.75
16-05-2020 15.45,6196116.375
16-05-2020 15.45,7000215.625
16-05-2020 15.45,7615073.714
16-05-2020 15.45,7171547
16-05-2020 15.45,7218905
16-05-2020 15.45,7040962.25
16-05-2020 15.45,7192267
16-05-2020 15.45,6534680.714
16-05-2020 15.45,7110281
16-05-2020 15.45,6283960.75
16-05-2020 15.45,6328217.125
16-05-2020 15.45,7190382.875
16-05-2020 15.45,6197351.286
16-05-2020 15.45,7181186
16-05-2020 15.45,7123627.143
16-05-2020 15.45,7029148
16-05-2020 15.45,7050872.125
16-05-2020 15.45,6795003.429
16-05-2020 15.45,7020275.429
16-05-2020 15.45,6351682.75
16-05-2020 15.45,7128063.571
16-05-2020 16.00,6271255.286
16-05-2020 16.00,6196206.857
16-05-2020 16.00,7000305.571
16-05-2020 16.00,7615161.375
16-05-2020 16.00,7171637.375
16-05-2020 16.00,7218995
16-05-2020 16.00,7041051.571
16-05-2020 16.00,7192355.5
16-05-2020 16.00,6534765
16-05-2020 16.00,7110368.875
16-05-2020 16.00,6284052.286
16-05-2020 16.00,6328299.571
16-05-2020 16.00,7190471.429
16-05-2020 16.00,6197433.286
16-05-2020 16.00,7181274
16-05-2020 16.00,7123718.5
16-05-2020 16.00,7029236.375
16-05-2020 16.00,7050960.714
16-05-2020 16.00,6795092.375
16-05-2020 16.00,7020363.875
16-05-2020 16.00,6351771.571
16-05-2020 16.00,7128155.375
16-05-2020 16.15,6271325.5
16-05-2020 16.15,6196285.375
16-05-2020 16.15,7000383.75
16-05-2020 16.15,7615238.286
16-05-2020 16.15,7171714.429
16-05-2020 16.15,7219074.143
16-05-2020 16.15,7041128.5
16-05-2020 16.15,7192431.571
16-05-2020 16.15,6534843.875
16-05-2020 16.15,7110445.143
16-05-2020 16.15,6284131.5
16-05-2020 16.15,6328369.75
16-05-2020 16.15,7190543.857
16-05-2020 16.15,6197510.125
16-05-2020 16.15,7181350.5
16-05-2020 16.15,7123796.571
16-05-2020 16.15,7029312.714
16-05-2020 16.15,7051037.25
16-05-2020 16.15,6795168.286
16-05-2020 16.15,7020439.143
16-05-2020 16.15,6351844
16-05-2020 16.15,7128232.714
16-05-2020 16.30,6271388
16-05-2020 16.30,6196355.143
16-05-2020 16.30,7000452.857
16-05-2020 16.30,7615306.25
16-05-2020 16.30,7171782.875
16-05-2020 16.30,7219143.75
16-05-2020 16.30,7041196.429
16-05-2020 16.30,7192498.875
16-05-2020 16.30,6534913.286
16-05-2020 16.30,7110512.375
16-05-2020 16.30,6284201.571
16-05-2020 16.30,6328432.571
16-05-2020 16.30,7190613.375
16-05-2020 16.30,6197577.714
16-05-2020 16.30,7181418.714
16-05-2020 16.30,7123864.375
16-05-2020 16.30,7029379.875
16-05-2020 16.30,7051105.143
16-05-2020 16.30,6795235.625
16-05-2020 16.30,7020505.625
16-05-2020 16.30,6351914
16-05-2020 16.30,7128300.125
16-05-2020 16.45,6271442.75
16-05-2020 16.45,6196414.875
16-05-2020 16.45,7000512.125
16-05-2020 16.45,7615364.286
16-05-2020 16.45,7171842.286
16-05-2020 16.45,7219202.857
16-05-2020 16.45,7041255.25
16-05-2020 16.45,7192559.286
16-05-2020 16.45,6534972.75
16-05-2020 16.45,7110572.286
16-05-2020 16.45,6284262
16-05-2020 16.45,6328486.5
16-05-2020 16.45,7190672.429
16-05-2020 16.45,6197635.875
16-05-2020 16.45,7181475
16-05-2020 16.45,7123923.429
16-05-2020 16.45,7029438.429
16-05-2020 16.45,7051161.857
16-05-2020 16.45,6795294.286
16-05-2020 16.45,7020564.857
16-05-2020 16.45,6351973.286
16-05-2020 16.45,7128359.143
16-05-2020 17.00,6271492
16-05-2020 17.00,6196468.857
16-05-2020 17.00,7000564.714
16-05-2020 17.00,7615415.375
16-05-2020 17.00,7171896.375
16-05-2020 17.00,7219255.375
16-05-2020 17.00,7041307.286
16-05-2020 17.00,7192610.75
16-05-2020 17.00,6535025.429
16-05-2020 17.00,7110623.375
16-05-2020 17.00,6284316.714
16-05-2020 17.00,6328534.429
16-05-2020 17.00,7190724.375
16-05-2020 17.00,6197687.857
16-05-2020 17.00,7181526.75
16-05-2020 17.00,7123975.375
16-05-2020 17.00,7029491.5
16-05-2020 17.00,7051214
16-05-2020 17.00,6795346.25
16-05-2020 17.00,7020616.5
16-05-2020 17.00,6352025.125
16-05-2020 17.00,7128410.875
16-05-2020 17.15,6271530
16-05-2020 17.15,6196514
16-05-2020 17.15,7000609.125
16-05-2020 17.15,7615458.857
16-05-2020 17.15,7171941.429
16-05-2020 17.15,7219300
16-05-2020 17.15,7041351.25
16-05-2020 17.15,7192654.143
16-05-2020 17.15,6535070.25
16-05-2020 17.15,7110667
16-05-2020 17.15,6284362.375
16-05-2020 17.15,6328573
16-05-2020 17.15,7190768.714
16-05-2020 17.15,6197731.5
16-05-2020 17.15,7181570.857
16-05-2020 17.15,7124019.857
16-05-2020 17.15,7029535.857
16-05-2020 17.15,7051258.714
16-05-2020 17.15,6795391.143
16-05-2020 17.15,7020661.143
16-05-2020 17.15,6352069.429
16-05-2020 17.15,7128455.429
16-05-2020 17.30,6271563.25
16-05-2020 17.30,6196548.857
16-05-2020 17.30,7000644
16-05-2020 17.30,7615492.5
16-05-2020 17.30,7171975.75
16-05-2020 17.30,7219334
16-05-2020 17.30,7041385.286
16-05-2020 17.30,7192688.125
16-05-2020 17.30,6535105.571
16-05-2020 17.30,7110700.75
16-05-2020 17.30,6284397
16-05-2020 17.30,6328605.625
16-05-2020 17.30,7190802.75
16-05-2020 17.30,6197765.571
16-05-2020 17.30,7181605.625
16-05-2020 17.30,7124054.125
16-05-2020 17.30,7029569.75
16-05-2020 17.30,7051293.5
16-05-2020 17.30,6795425.75
16-05-2020 17.30,7020695.75
16-05-2020 17.30,6352103.75
16-05-2020 17.30,7128489.875
16-05-2020 17.45,6271585.571
16-05-2020 17.45,6196572.25
16-05-2020 17.45,7000668.125
16-05-2020 17.45,7615515.714
16-05-2020 17.45,7171999.571
16-05-2020 17.45,7219357.857
16-05-2020 17.45,7041409.375
16-05-2020 17.45,7192711.286
16-05-2020 17.45,6535129.5
16-05-2020 17.45,7110724
16-05-2020 17.45,6284421
16-05-2020 17.45,6328627.714
16-05-2020 17.45,7190826.857
16-05-2020 17.45,6197789.375
16-05-2020 17.45,7181629.286
16-05-2020 17.45,7124078
16-05-2020 17.45,7029592.714
16-05-2020 17.45,7051317.143
16-05-2020 17.45,6795449.429
16-05-2020 17.45,7020719.429
16-05-2020 17.45,6352127.429
16-05-2020 17.45,7128513.571
16-05-2020 18.00,6271598.5
16-05-2020 18.00,6196586.714
16-05-2020 18.00,7000682.143
16-05-2020 18.00,7615528.429
16-05-2020 18.00,7172013.5
16-05-2020 18.00,7219371.286
16-05-2020 18.00,7041423.429
16-05-2020 18.00,7192724.875
16-05-2020 18.00,6535144
16-05-2020 18.00,7110737.125
16-05-2020 18.00,6284435.714
16-05-2020 18.00,6328641.125
16-05-2020 18.00,7190840.5
16-05-2020 18.00,6197803
16-05-2020 18.00,7181643.125
16-05-2020 18.00,7124092.25
16-05-2020 18.00,7029606.5
16-05-2020 18.00,7051331.125
16-05-2020 18.00,6795463.375
16-05-2020 18.00,7020733.375
16-05-2020 18.00,6352141.5
16-05-2020 18.00,7128527.875
16-05-2020 18.15,6271604.429
16-05-2020 18.15,6196593
16-05-2020 18.15,7000688
16-05-2020 18.15,7615535.375
16-05-2020 18.15,7172019.857
16-05-2020 18.15,7219378.125
16-05-2020 18.15,7041429.25
16-05-2020 18.15,7192731.286
16-05-2020 18.15,6535150.25
16-05-2020 18.15,7110743.286
16-05-2020 18.15,6284442.125
16-05-2020 18.15,6328647.286
16-05-2020 18.15,7190847
16-05-2020 18.15,6197809.375
16-05-2020 18.15,7181649.286
16-05-2020 18.15,7124098.429
16-05-2020 18.15,7029612.571
16-05-2020 18.15,7051337.571
16-05-2020 18.15,6795469.429
16-05-2020 18.15,7020739.429
16-05-2020 18.15,6352148.286
16-05-2020 18.15,7128534
16-05-2020 18.30,6271605
16-05-2020 18.30,6196594
16-05-2020 18.30,7000689
16-05-2020 18.30,7615537
16-05-2020 18.30,7172021
16-05-2020 18.30,7219380
16-05-2020 18.30,7041430
16-05-2020 18.30,7192732
16-05-2020 18.30,6535152
16-05-2020 18.30,7110744
16-05-2020 18.30,6284443
16-05-2020 18.30,6328648
16-05-2020 18.30,7190848
16-05-2020 18.30,6197810
16-05-2020 18.30,7181650
16-05-2020 18.30,7124099
16-05-2020 18.30,7029613
16-05-2020 18.30,7051339
16-05-2020 18.30,6795470
16-05-2020 18.30,7020740
16-05-2020 18.30,6352150
16-05-2020 18.30,7128535
16-05-2020 18.45,6271605
16-05-2020 18.45,6196594
16-05-2020 18.45,7000689
16-05-2020 18.45,7615537
16-05-2020 18.45,7172021
16-05-2020 18.45,7219380
16-05-2020 18.45,7041430
16-05-2020 18.45,7192732
16-05-2020 18.45,6535152
16-05-2020 18.45,7110744
16-05-2020 18.45,6284443
16-05-2020 18.45,6328648
16-05-2020 18.45,7190848
16-05-2020 18.45,6197810
16-05-2020 18.45,7181650
16-05-2020 18.45,7124099
16-05-2020 18.45,7029613
16-05-2020 18.45,7051339
16-05-2020 18.45,6795470
16-05-2020 18.45,7020740
16-05-2020 18.45,6352150
16-05-2020 18.45,7128535
16-05-2020 19.00,6271605
16-05-2020 19.00,6196594
16-05-2020 19.00,7000689
16-05-2020 19.00,7615537
16-05-2020 19.00,7172021
16-05-2020 19.00,7219380
16-05-2020 19.00,7041430
16-05-2020 19.00,7192732
16-05-2020 19.00,6535152
16-05-2020 19.00,7110744
16-05-2020 19.00,6284443
16-05-2020 19.00,6328648
16-05-2020 19.00,7190848
16-05-2020 19.00,6197810
16-05-2020 19.00,7181650
16-05-2020 19.00,7124099
16-05-2020 19.00,7029613
16-05-2020 19.00,7051339
16-05-2020 19.00,6795470
16-05-2020 19.00,7020740
16-05-2020 19.00,6352150
16-05-2020 19.00,7128535
16-05-2020 19.15,6271605
16-05-2020 19.15,6196594
16-05-2020 19.15,7000689
16-05-2020 19.15,7615537
16-05-2020 19.15,7172021
16-05-2020 19.15,7219380
16-05-2020 19.15,7041430
16-05-2020 19.15,7192732
16-05-2020 19.15,6535152
16-05-2020 19.15,7110744
16-05-2020 19.15,6284443
16-05-2020 19.15,6328648
16-05-2020 19.15,7190848
16-05-2020 19.15,6197810
16-05-2020 19.15,7181650
16-05-2020 19.15,7124099
16-05-2020 19.15,7029613
16-05-2020 19.15,7051339
16-05-2020 19.15,6795470
16-05-2020 19.15,7020740
16-05-2020 19.15,6352150
16-05-2020 19.15,7128535
16-05-2020 19.30,6271605
16-05-2020 19.30,6196594
16-05-2020 19.30,7000689
16-05-2020 19.30,7615537
16-05-2020 19.30,7172021
16-05-2020 19.30,7219380
16-05-2020 19.30,7041430
16-05-2020 19.30,7192732
16-05-2020 19.30,6535152
16-05-2020 19.30,7110744
16-05-2020 19.30,6284443
16-05-2020 19.30,6328648
16-05-2020 19.30,7190848
16-05-2020 19.30,6197810
16-05-2020 19.30,7181650
16-05-2020 19.30,7124099
16-05-2020 19.30,7029613
16-05-2020 19.30,7051339
16-05-2020 19.30,6795470
16-05-2020 19.30,7020740
16-05-2020 19.30,6352150
16-05-2020 19.30,7128535
16-05-2020 19.45,6271605
16-05-2020 19.45,6196594
16-05-2020 19.45,7000689
16-05-2020 19.45,7615537
16-05-2020 19.45,7172021
16-05-2020 19.45,7219380
16-05-2020 19.45,7041430
16-05-2020 19.45,7192732
16-05-2020 19.45,6535152
16-05-2020 19.45,7110744
16-05-2020 19.45,6284443
16-05-2020 19.45,6328648
16-05-2020 19.45,7190848
16-05-2020 19.45,6197810
16-05-2020 19.45,7181650
16-05-2020 19.45,7124099
16-05-2020 19.45,7029613
16-05-2020 19.45,7051339
16-05-2020 19.45,6795470
16-05-2020 19.45,7020740
16-05-2020 19.45,6352150
16-05-2020 19.45,7128535
16-05-2020 20.00,6271605
16-05-2020 20.00,6196594
16-05-2020 20.00,7000689
16-05-2020 20.00,7615537
16-05-2020 20.00,7172021
16-05-2020 20.00,7219380
16-05-2020 20.00,7041430
16-05-2020 20.00,7192732
16-05-2020 20.00,6535152
16-05-2020 20.00,7110744
16-05-2020 20.00,6284443
16-05-2020 20.00,6328648
16-05-2020 20.00,7190848
16-05-2020 20.00,6197810
16-05-2020 20.00,7181650
16-05-2020 20.00,7124099
16-05-2020 20.00,7029613
16-05-2020 20.00,7051339
16-05-2020 20.00,6795470
16-05-2020 20.00,7020740
16-05-2020 20.00,6352150
16-05-2020 20.00,7128535
16-05-2020 20.15,6271605
16-05-2020 20.15,6196594
16-05-2020 20.15,7000689
16-05-2020 20.15,7615537
16-05-2020 20.15,7172021
16-05-2020 20.15,7219380
16-05-2020 20.15,7041430
16-05-2020 20.15,7192732
16-05-2020 20.15,6535152
16-05-2020 20.15,7110744
16-05-2020 20.15,6284443
16-05-2020 20.15,6328648
16-05-2020 20.15,7190848
16-05-2020 20.15,6197810
16-05-2020 20.15,7181650
16-05-2020 20.15,7124099
16-05-2020 20.15,7029613
16-05-2020 20.15,7051339
16-05-2020 20.15,6795470
16-05-2020 20.15,7020740
16-05-2020 20.15,6352150
16-05-2020 20.15,7128535
16-05-2020 20.30,6271605
16-05-2020 20.30,6196594
16-05-2020 20.30,7000689
16-05-2020 20.30,7615537
16-05-2020 20.30,7172021
16-05-2020 20.30,7219380
16-05-2020 20.30,7041430
16-05-2020 20.30,7192732
16-05-2020 20.30,6535152
16-05-2020 20.30,7110744
16-05-2020 20.30,6284443
16-05-2020 20.30,6328648
16-05-2020 20.30,7190848
16-05-2020 20.30,6197810
16-05-2020 20.30,7181650
16-05-2020 20.30,7124099
16-05-2020 20.30,7029613
16-05-2020 20.30,7051339
16-05-2020 20.30,6795470
16-05-2020 20.30,7020740
16-05-2020 20.30,6352150
16-05-2020 20.30,7128535
16-05-2020 20.45,6271605
16-05-2020 20.45,6196594
16-05-2020 20.45,7000689
16-05-2020 20.45,7615537
16-05-2020 20.45,7172021
16-05-2020 20.45,7219380
16-05-2020 20.45,7041430
16-05-2020 20.45,7192732
16-05-2020 20.45,6535152
16-05-2020 20.45,7110744
16-05-2020 20.45,6284443
16-05-2020 20.45,6328648
16-05-2020 20.45,7190848
16-05-2020 20.45,6197810
16-05-2020 20.45,7181650
16-05-2020 20.45,7124099
16-05-2020 20.45,7029613
16-05-2020 20.45,7051339
16-05-2020 20.45,6795470
16-05-2020 20.45,7020740
16-05-2020 20.45,6352150
16-05-2020 20.45,7128535
16-05-2020 21.00,6271605
16-05-2020 21.00,6196594
16-05-2020 21.00,7000689
16-05-2020 21.00,7615537
16-05-2020 21.00,7172021
16-05-2020 21.00,7219380
16-05-2020 21.00,7041430
16-05-2020 21.00,7192732
16-05-2020 21.00,6535152
16-05-2020 21.00,7110744
16-05-2020 21.00,6284443
16-05-2020 21.00,6328648
16-05-2020 21.00,7190848
16-05-2020 21.00,6197810
16-05-2020 21.00,7181650
16-05-2020 21.00,7124099
16-05-2020 21.00,7029613
16-05-2020 21.00,7051339
16-05-2020 21.00,6795470
16-05-2020 21.00,7020740
16-05-2020 21.00,6352150
16-05-2020 21.00,7128535
16-05-2020 21.15,6271605
16-05-2020 21.15,6196594
16-05-2020 21.15,7000689
16-05-2020 21.15,7615537
16-05-2020 21.15,7172021
16-05-2020 21.15,7219380
16-05-2020 21.15,7041430
16-05-2020 21.15,7192732
16-05-2020 21.15,6535152
16-05-2020 21.15,7110744
16-05-2020 21.15,6284443
16-05-2020 21.15,6328648
16-05-2020 21.15,7190848
16-05-2020 21.15,6197810
16-05-2020 21.15,7181650
16-05-2020 21.15,7124099
16-05-2020 21.15,7029613
16-05-2020 21.15,7051339
16-05-2020 21.15,6795470
16-05-2020 21.15,7020740
16-05-2020 21.15,6352150
16-05-2020 21.15,7128535
16-05-2020 21.30,6271605
16-05-2020 21.30,6196594
16-05-2020 21.30,7000689
16-05-2020 21.30,7615537
16-05-2020 21.30,7172021
16-05-2020 21.30,7219380
16-05-2020 21.30,7041430
16-05-2020 21.30,7192732
16-05-2020 21.30,6535152
16-05-2020 21.30,7110744
16-05-2020 21.30,6284443
16-05-2020 21.30,6328648
16-05-2020 21.30,7190848
16-05-2020 21.30,6197810
16-05-2020 21.30,7181650
16-05-2020 21.30,7124099
16-05-2020 21.30,7029613
16-05-2020 21.30,7051339
16-05-2020 21.30,6795470
16-05-2020 21.30,7020740
16-05-2020 21.30,6352150
16-05-2020 21.30,7128535
16-05-2020 21.45,6271605
16-05-2020 21.45,6196594
16-05-2020 21.45,7000689
16-05-2020 21.45,7615537
16-05-2020 21.45,7172021
16-05-2020 21.45,7219380
16-05-2020 21.45,7041430
16-05-2020 21.45,7192732
16-05-2020 21.45,6535152
16-05-2020 21.45,7110744
16-05-2020 21.45,6284443
16-05-2020 21.45,6328648
16-05-2020 21.45,7190848
16-05-2020 21.45,6197810
16-05-2020 21.45,7181650
16-05-2020 21.45,7124099
16-05-2020 21.45,7029613
16-05-2020 21.45,7051339
16-05-2020 21.45,6795470
16-05-2020 21.45,7020740
16-05-2020 21.45,6352150
16-05-2020 21.45,7128535
16-05-2020 22.00,6271605
16-05-2020 22.00,6196594
16-05-2020 22.00,7000689
16-05-2020 22.00,7615537
16-05-2020 22.00,7172021
16-05-2020 22.00,7219380
16-05-2020 22.00,7041430
16-05-2020 22.00,7192732
16-05-2020 22.00,6535152
16-05-2020 22.00,7110744
16-05-2020 22.00,6284443
16-05-2020 22.00,6328648
16-05-2020 22.00,7190848
16-05-2020 22.00,6197810
16-05-2020 22.00,7181650
16-05-2020 22.00,7124099
16-05-2020 22.00,7029613
16-05-2020 22.00,7051339
16-05-2020 22.00,6795470
16-05-2020 22.00,7020740
16-05-2020 22.00,6352150
16-05-2020 22.00,7128535
16-05-2020 22.15,6271605
16-05-2020 22.15,6196594
16-05-2020 22.15,7000689
16-05-2020 22.15,7615537
16-05-2020 22.15,7172021
16-05-2020 22.15,7219380
16-05-2020 22.15,7041430
16-05-2020 22.15,7192732
16-05-2020 22.15,6535152
16-05-2020 22.15,7110744
16-05-2020 22.15,6284443
